id,deviceid,floorspaceid,occupancystatus,headcount,collecteddate,occupancystatuschangedate,previousoccupancystatus
546144,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-05 08:47:44+11,2023-12-05 08:46:20+11,NotOccupied
551387,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-05 09:51:14+11,2023-12-05 09:48:40+11,NotOccupied
554022,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2023-12-05 10:22:54+11,2023-12-05 10:22:54+11,RecentlyOccupied
557284,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 10:58:30+11,2023-12-05 10:45:06+11,NotOccupied
560123,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-05 11:22:26+11,2023-12-05 11:07:26+11,NotOccupied
563467,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 11:52:30+11,2023-12-05 11:27:14+11,RecentlyOccupied
566097,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 12:13:54+11,2023-12-05 11:27:14+11,RecentlyOccupied
568637,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-05 12:36:40+11,2023-12-05 12:32:40+11,RecentlyOccupied
570244,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 12:49:48+11,2023-12-05 11:27:14+11,RecentlyOccupied
573486,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 13:21:44+11,2023-12-05 13:21:14+11,NotOccupied
578339,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 14:04:00+11,2023-12-05 14:04:00+11,RecentlyOccupied
582291,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 14:33:24+11,2023-12-05 14:20:48+11,RecentlyOccupied
586191,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 14:58:00+11,2023-12-05 14:55:08+11,RecentlyOccupied
591655,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-05 15:38:40+11,2023-12-05 15:37:34+11,NotOccupied
595960,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-05 16:11:20+11,2023-12-05 16:11:20+11,NotOccupied
603828,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-05 17:13:54+11,2023-12-05 17:10:08+11,NotOccupied
611156,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,NotOccupied,0,2023-12-05 18:13:46+11,2023-12-05 18:13:46+11,RecentlyOccupied
618680,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-05 19:38:04+11,2023-12-05 19:35:14+11,RecentlyOccupied
624425,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-05 21:08:50+11,2023-12-05 21:08:50+11,RecentlyOccupied
631366,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-05 23:33:04+11,2023-12-05 23:33:04+11,NotOccupied
644671,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-06 08:19:06+11,2023-12-06 08:19:06+11,NotOccupied
653494,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-06 10:17:28+11,2023-12-06 10:17:28+11,CurrentlyOccupied
656809,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-06 10:55:06+11,2023-12-06 10:55:06+11,NotOccupied
660737,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-06 11:44:04+11,2023-12-06 11:44:04+11,RecentlyOccupied
664783,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-06 12:21:40+11,2023-12-06 12:17:08+11,NotOccupied
668840,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-06 12:59:24+11,2023-12-06 12:59:24+11,CurrentlyOccupied
673656,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2023-12-06 13:41:08+11,2023-12-06 13:40:44+11,RecentlyOccupied
677572,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-06 14:15:46+11,2023-12-06 14:08:44+11,NotOccupied
680949,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,6,2023-12-06 14:44:26+11,2023-12-06 14:29:34+11,RecentlyOccupied
684468,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-06 15:17:26+11,2023-12-06 15:16:46+11,RecentlyOccupied
689223,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-06 16:03:24+11,2023-12-06 15:56:28+11,NotOccupied
692928,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-06 16:37:06+11,2023-12-06 16:32:54+11,RecentlyOccupied
698905,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-06 17:23:04+11,2023-12-06 17:22:14+11,NotOccupied
705875,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,NotOccupied,0,2023-12-06 18:14:04+11,2023-12-06 18:14:04+11,RecentlyOccupied
715303,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2023-12-06 19:37:40+11,2023-12-06 19:37:40+11,RecentlyOccupied
725234,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-06 21:20:54+11,2023-12-06 21:20:54+11,NotOccupied
735394,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-07 00:22:00+11,2023-12-07 00:22:00+11,NotOccupied
746843,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2023-12-07 09:01:54+11,2023-12-07 09:01:54+11,RecentlyOccupied
751650,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,5,2023-12-07 10:09:46+11,2023-12-07 10:04:00+11,RecentlyOccupied
753844,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,5,2023-12-07 10:45:46+11,2023-12-07 10:44:40+11,RecentlyOccupied
754795,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2023-12-07 10:57:14+11,2023-12-07 10:46:20+11,RecentlyOccupied
757244,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-07 11:22:48+11,2023-12-07 10:44:40+11,RecentlyOccupied
760711,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2023-12-07 11:50:08+11,2023-12-07 11:39:30+11,RecentlyOccupied
762653,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-07 12:03:46+11,2023-12-07 11:58:40+11,NotOccupied
766308,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-07 12:32:14+11,2023-12-07 12:18:30+11,NotOccupied
768356,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2023-12-07 12:48:44+11,2023-12-07 12:18:30+11,NotOccupied
770837,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2023-12-07 13:11:00+11,2023-12-07 12:18:30+11,NotOccupied
773096,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-07 13:30:04+11,2023-12-07 13:30:04+11,CurrentlyOccupied
775133,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2023-12-07 13:46:48+11,2023-12-07 12:18:30+11,NotOccupied
776519,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2023-12-07 13:57:08+11,2023-12-07 13:37:20+11,NotOccupied
778858,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,4,2023-12-07 14:18:08+11,2023-12-07 14:16:34+11,RecentlyOccupied
782133,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,4,2023-12-07 14:46:24+11,2023-12-07 14:41:28+11,NotOccupied
784087,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-07 15:01:00+11,2023-12-07 14:29:04+11,RecentlyOccupied
785553,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,7,2023-12-07 15:12:34+11,2023-12-07 14:29:04+11,RecentlyOccupied
787450,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,4,2023-12-07 15:27:14+11,2023-12-07 15:22:54+11,NotOccupied
788850,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2023-12-07 15:40:04+11,2023-12-07 14:29:04+11,RecentlyOccupied
790542,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,5,2023-12-07 15:53:50+11,2023-12-07 15:46:06+11,RecentlyOccupied
792095,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-07 16:05:50+11,2023-12-07 15:46:06+11,RecentlyOccupied
793923,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2023-12-07 16:20:24+11,2023-12-07 14:29:04+11,RecentlyOccupied
795827,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-07 16:36:34+11,2023-12-07 16:27:26+11,RecentlyOccupied
797441,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,5,2023-12-07 16:49:40+11,2023-12-07 14:29:04+11,RecentlyOccupied
799251,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-07 17:04:10+11,2023-12-07 14:29:04+11,RecentlyOccupied
800832,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-07 17:18:44+11,2023-12-07 14:29:04+11,RecentlyOccupied
803811,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-07 17:43:10+11,2023-12-07 16:27:26+11,RecentlyOccupied
805566,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-07 17:56:24+11,2023-12-07 16:27:26+11,RecentlyOccupied
808698,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-07 18:26:54+11,2023-12-07 18:15:08+11,RecentlyOccupied
816114,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-07 19:50:14+11,2023-12-07 19:50:14+11,CurrentlyOccupied
823514,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-07 21:26:44+11,2023-12-07 21:26:44+11,NotOccupied
827402,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2023-12-07 22:12:50+11,2023-12-07 22:03:44+11,NotOccupied
843594,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,NotOccupied,0,2023-12-08 06:55:24+11,2023-12-08 06:55:24+11,RecentlyOccupied
849392,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-08 09:05:26+11,2023-12-08 09:05:26+11,NotOccupied
856624,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 10:33:40+11,2023-12-08 10:28:44+11,RecentlyOccupied
859259,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-08 11:09:46+11,2023-12-08 11:09:46+11,CurrentlyOccupied
864988,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-08 12:21:00+11,2023-12-08 12:20:54+11,NotOccupied
869416,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,4,2023-12-08 13:11:46+11,2023-12-08 13:03:20+11,NotOccupied
873566,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-08 14:02:06+11,2023-12-08 14:02:06+11,NotOccupied
877666,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-08 14:42:14+11,2023-12-08 14:34:34+11,RecentlyOccupied
881528,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-08 15:21:46+11,2023-12-08 15:08:54+11,NotOccupied
883476,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-08 15:41:08+11,2023-12-08 15:08:54+11,NotOccupied
884703,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 15:52:08+11,2023-12-08 15:23:34+11,NotOccupied
887594,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 16:18:46+11,2023-12-08 15:23:34+11,NotOccupied
890099,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 16:39:44+11,2023-12-08 15:23:34+11,NotOccupied
893036,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-08 17:05:48+11,2023-12-08 16:56:46+11,NotOccupied
896436,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2023-12-08 17:37:44+11,2023-12-08 17:25:44+11,RecentlyOccupied
901616,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-08 18:45:04+11,2023-12-08 15:23:34+11,NotOccupied
904115,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 19:19:40+11,2023-12-08 15:23:34+11,NotOccupied
907241,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 19:56:40+11,2023-12-08 15:23:34+11,NotOccupied
909373,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-08 20:37:24+11,2023-12-08 15:23:34+11,NotOccupied
911647,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-08 21:18:10+11,2023-12-08 21:05:00+11,NotOccupied
913392,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-08 21:43:48+11,2023-12-08 21:05:00+11,NotOccupied
915752,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 22:25:10+11,2023-12-08 21:57:34+11,RecentlyOccupied
917650,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 22:55:30+11,2023-12-08 22:51:24+11,RecentlyOccupied
919083,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 23:21:24+11,2023-12-08 22:51:24+11,RecentlyOccupied
919957,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-08 23:51:54+11,2023-12-08 22:51:24+11,RecentlyOccupied
923550,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-09 03:16:54+11,2023-12-09 03:16:54+11,CurrentlyOccupied
924861,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-09 07:30:54+11,2023-12-09 07:30:54+11,NotOccupied
932742,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-09 10:18:54+11,2023-12-09 10:18:54+11,CurrentlyOccupied
939341,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-09 11:19:08+11,2023-12-09 11:18:26+11,NotOccupied
946019,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-09 12:29:30+11,2023-12-09 12:20:20+11,RecentlyOccupied
948695,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-09 12:55:44+11,2023-12-09 12:20:20+11,RecentlyOccupied
951055,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2023-12-09 13:15:14+11,2023-12-09 13:15:14+11,RecentlyOccupied
954360,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-09 13:47:50+11,2023-12-09 13:41:14+11,NotOccupied
960281,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-09 14:55:40+11,2023-12-09 12:20:20+11,RecentlyOccupied
966519,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-09 15:53:04+11,2023-12-09 15:53:04+11,RecentlyOccupied
971541,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-09 16:42:04+11,2023-12-09 16:39:20+11,NotOccupied
979961,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-09 18:03:48+11,2023-12-09 17:58:26+11,NotOccupied
994959,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,NotOccupied,0,2023-12-10 01:14:08+11,2023-12-10 01:14:08+11,RecentlyOccupied
1001625,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,RecentlyOccupied,0,2023-12-10 11:27:48+11,2023-12-10 11:27:48+11,CurrentlyOccupied
1009416,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-10 13:54:30+11,2023-12-10 13:54:30+11,RecentlyOccupied
1015286,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-10 15:19:48+11,2023-12-10 15:19:48+11,CurrentlyOccupied
1023234,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-10 17:05:28+11,2023-12-10 17:04:40+11,RecentlyOccupied
1026793,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-10 18:24:54+11,2023-12-10 18:24:54+11,NotOccupied
1038926,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-10 22:25:14+11,2023-12-10 22:25:14+11,CurrentlyOccupied
1051742,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2023-12-11 09:00:48+11,2023-12-11 09:00:48+11,RecentlyOccupied
1056705,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2023-12-11 09:59:40+11,2023-12-11 09:47:20+11,RecentlyOccupied
1061126,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-11 10:42:34+11,2023-12-11 10:35:30+11,NotOccupied
1064234,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,4,2023-12-11 11:09:04+11,2023-12-11 11:04:14+11,RecentlyOccupied
1066560,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-11 11:26:00+11,2023-12-11 10:59:48+11,NotOccupied
1069551,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2023-12-11 11:50:26+11,2023-12-11 10:59:48+11,NotOccupied
1073570,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-11 12:22:20+11,2023-12-11 12:22:20+11,CurrentlyOccupied
1077559,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-11 12:54:08+11,2023-12-11 12:51:14+11,NotOccupied
1080087,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2023-12-11 13:14:00+11,2023-12-11 13:06:44+11,RecentlyOccupied
1081934,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-11 13:27:50+11,2023-12-11 12:40:54+11,RecentlyOccupied
1085018,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,5,2023-12-11 13:52:30+11,2023-12-11 12:40:54+11,RecentlyOccupied
1087006,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,6,2023-12-11 14:06:44+11,2023-12-11 12:40:54+11,RecentlyOccupied
1089530,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-11 14:24:10+11,2023-12-11 14:24:04+11,RecentlyOccupied
1092330,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2023-12-11 14:43:40+11,2023-12-11 12:40:54+11,RecentlyOccupied
1094897,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,5,2023-12-11 15:00:44+11,2023-12-11 12:40:54+11,RecentlyOccupied
1097265,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-11 15:38:38+11,2023-12-11 14:50:50+11,RecentlyOccupied
1099410,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-11 16:38:18+11,2023-12-11 16:37:18+11,RecentlyOccupied
1101442,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2023-12-11 17:37:18+11,2023-12-11 12:40:54+11,RecentlyOccupied
1104217,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2023-12-11 19:17:58+11,2023-12-11 19:10:18+11,RecentlyOccupied
1106038,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2023-12-11 20:53:38+11,2023-12-11 20:53:38+11,RecentlyOccupied
1108879,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2023-12-11 23:18:58+11,2023-12-11 23:18:58+11,CurrentlyOccupied
